Timestamp,Name,Comment,Language
49:58,| soufflei ♡, :baguette_bread::baguette_bread::baguette_bread:,en
2:17:29,| rissa, bye lucaaa!!! thank you so much for the stream :))),en
1:37:05,| noini, :purple_heart::purple_heart::purple_heart:,en
3:04:46,| (New member) HAKU=ハク🐏, Bye bye Luca,en
29:54,| Klep, WOOOOOO UKIMAMAAAA :purple_heart::purple_heart::purple_heart:,en
17:01,| (New member) luura, :_sonnyLight::_sonnyNegi::_sonnyLight::_sonnyNegi::_sonnyLight:うますぎる,en
1:31:24,| Lurking Puppy, :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,en
34:40,| Charles Alonse," can't blame you, tho",en
2:51:20,| (New member) masumiii_, I LOVE THIS OFFKAI UEEE,en
48:03,| (Member (6 months)) Bell [ベル], LMAO YES PETRA SAMA,en
28:58,| Maicee, :flushed_face::flushed_face::flushed_face:,en
8:36,| Fairy of Friendship, You got this! ,en
38:39,| Katherine, :yellow_heart::yellow_heart::yellow_heart:,en
15:34,| manzokusan, :blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart:,en
1:27:44,| woctus / 思無邪, I can't wait,en
1:36:18,| Mangolie, :baguette_bread::baguette_bread::baguette_bread:,en
4:02:58,| LeilaRM, just try it,en
30:37,| (New member) l0vely, W H A T ,en
2:45:59,| (New member) Nini, :purple_heart::_MariLight::purple_heart::_MariLight::purple_heart::_MariLight:,en
53:37,| JealousToro, booba confirmed?,en
5:21,| Dana, :purple_heart::blue_heart::yellow_heart:,en
38:48,| adii, WE NEED AIR,en
1:03:10,| illianneeeii, I LOVE THE WAY U SWEARR,en
39:06,| Benilde, :baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread:,en
8:24,| Kira Kookie「Grimoire」, yes gimme the aggressive asmr,en
1:09:26,| (Member (2 months)) zan, :red_heart::red_heart::red_heart::red_heart::red_heart::red_heart::red_heart:,en
1:10:15,| isoprop, THANK YOU SCARLE!!!!,en
7:08,| Bliss☆Kitə, Its ok!!:purple_heart:,en
2:23:11,| ☆🔪 river, :purple_heart::purple_heart::purple_heart:,en
3:32:52,| miiiidori, :clapping_hands::clapping_hands::clapping_hands:,en
3:40:31,| lee, OMFG:loudly_crying_face::loudly_crying_face:,en
1:01:54,| atleast13puppies_Lucky, wiggle sorcery,en
29:08,| PREMIERNER [INNUMERABLE MEMES], :folded_hands:Reimu’s back :folded_hands:,en
2:33:46,| (New member) 白金 Rain, :_MariLight::_TSKR::_MariLight2::_MariLight::_TSKR::_MariLight2::_MariLight:,en
1:43,| (New member) Rhea Yeh, Happy birthday Sonny :party_popper::_sonnyLmao:,en
1:05:03,| KakkoiiChris," It would honor me, my good lady~ ",en
2:14:56,| (Member (2 months)) Hewwo, niceee :clapping_hands::clapping_hands::clapping_hands:,en
10:14,| Khyrus Joser Santos, :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,en
38:45,| (New member) Andrey, :_finanaBlush::_finanaBlush::_finanaBlush:,en
1:19:49,| (Member (2 months)) みにょ, :honeybee:R:honeybee:,en
44:15,| joyberry, i literally love it so much omg,en
20:50,| Shahrooz Smith, That is a considerable amount of thigh.,en
46:59,| arianime, :smiling_face_with_heart_eyes::smiling_face_with_heart_eyes::smiling_face_with_heart_eyes:,en
30:55,| Watermelon Realm, White tights supremacy ,en
5:55:24,| (Member (2 months)) ★ lily, :_YuQHeart::_YuQHeart::_YuQHeart:,en
11:15,| kakechup, congrat700K!!!!!!!:blue_heart::blue_heart::blue_heart:,en
1:23:26,| (Member (1 month)) 🔅hakkitoes🔅, ayo who exposed me like this,en
58:41,| ktapples MTAG, Just 1 Itty bitty kiss :pleading_face:,en
22:38,| (Member (2 months)) Reishi🎭🐾, :loudly_crying_face::loudly_crying_face::loudly_crying_face:,en
57:29,| Kean 317, :face_with_tongue::face_with_tongue:,en
1:38:12,| otaku_banana, IKE THE BESTIE,en
31:19,| (Member (2 months)) baekjo, I WANNA CRYYY,en
1:05:10,| Eruru, :blue_heart::purple_heart::blue_heart::purple_heart:,en
44:50,| suzu_yuuki, :blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart:,en
41:16,| EVE=이브, CUTE,en
24:17,| Yari, SHU CARRINO,en
1:51:35,| Mistress Millie, missed it AGAIN PLEASE,en
49:02,| quaso, SHU CRACKEDDDDDDDD,en
50:39,| (Member (6 months)) Ksenia, Gg:_heart:,en
2:10:55,| Himiko Toga, SHE'S COOKING,en
45:53,| (New member) poulp, :_sonnyLight::_sonnyLight::_sonnyLight:,en
15:32,| (New member) 🍊MOOCAT, :_roseBlush::_roseBlush::_roseBlush:,en
2:51:11,| Lyric Reyes, :purple_heart::red_heart::red_heart::blue_heart::yellow_heart:,en
1:05:15,| Anyamany, OH MY GOD JUST REALIZED THEY'RE ALL INSANE SINGERS,en
3:26:27,| Ay 1108, I LOVE YOU TOOOOOOO,en
31:19,| zz, :loudly_crying_face::blue_heart:,en
4:25:36,| (Member (2 months)) marimopeace ♡, :_verHeadpat::_verHeadpat: take your time!!,en
45:42,| Maestro," PLEASE DO ASMR, REIMU :folded_hands:",en
3:07,| 李茶茶, I prepared Coke for this live broadcast,en
0:13,| (New member) Ran Mochizuki , :red_heart: :red_heart: :red_heart: :red_heart: ,en
42:41,| (Member (2 months)) chen洛荷, :_heart::_heart::_heart:,en
1:05:08,| Homura Akiyama, Stuck in the abyss,en
2:46,| (Member (1 month)) Seraph, :_UkiHeart::_UkiHeart::_UkiHeart:,en
31:37,| AwKwww, :purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart:,en
20:19,| i am a bread, oh? :eye::mouth::eye:,en
5:16:54,| yzabel ♡, :purple_heart::blue_heart::yellow_heart:,en
2:05:52,| Takoやき,): wholesome,en
1:12:57,| duru두루," it's cool, everyone speaks their own language and understands each other perfectly xD",en
9:22,| (New member) Zukai, My grass is too cold to touch,en
1:25:40,| m o o n l i g h t - d e m u r e," Good lord the ear rubbing is making me ridiculously sleepy, it's so slow and soothing",en
1:39:23,| Biri Biri, :clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:,en
2:12:57,| Zephyr, U SOUND SO GOOOOOOOODDDDD:blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart:,en
29:53,| Ahleerie, CUTE,en
51:24,| (New member) Space, TSKR lap rights ,en
44:04,| Min, :blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart:,en
4:43,| (Member (6 months)) Justa Fan, this looks about right:_butaHeart:,en
3:57:03,| gabyﾐ☆, they do i’ve seen them,en
11:17,| (Member (2 months)) saki, it's okie:_YuQPat::_YuQPat::_YuQLOL:,en
11:33,| (New member) BT., Oh that's SO GOODDDDD,en
21:52,| 雲 藍, TSKR ,en
1:36:04,| Bloblobber, :baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread:,en
5:53:50,| darthakaya, that's a good idea,en
0:50,| Skarut, :microphone::microphone::microphone::microphone::microphone::microphone::microphone::microphone::studio_microphone:,en
28:05,| EGGLESS 🍳🌟, goddamn :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,en
29:33,| Lucius, SOOOOO CUUUUUUTE :orange_heart::orange_heart::orange_heart:,en
1:42:56,| (Member (1 month)) starywars, :_finanaBlush:,en
1:59:41,| (Member (1 month)) comfygayzer, not really,en
5:48,| Mystique Loreen, she's echoing,en
1:00:02,| (New member) Beniqa, I'm gonna fall asleep for real if this continues,en
6:36,| ikki_asura, tskr cough,en
19:48,| cheraim,  sounds very cozy awwwww,en
14:43,| (New member) Rita, :_sonnyLight::_sonnyLight::_sonnyLight:,en
2:35:00,| (New member) BubbleTeaSociety, A light in the dark~ ,en
57:59,| (New member) TAKI, what？,en
1:26:21,| (Member (2 months)) Adhelheid ⚡🌌, another drinking stream lets gooo,en
2:20:47,| (Member (1 month)) dolce,ドルチェ*。: :_MariLight::_MariLight::_MariLight:,en
22:33,| bia, you're doing great mommy :woman_kneeling:,en
1:10:32,| (Member (1 year)) ShikiMSHTS, Enough people to fill a stadium!!!,en
2:17:25,| kisumi kaneshiro, :baguette_bread::baguette_bread::baguette_bread:,en
48:15,| (Member (6 months)) Gurin Observation Archive, :_petoLaugh::_petoLaugh::_petoLaugh:,en
48:06,| (Member (6 months)) Kerokero, :_MillieHeart::_MillieHeart::_MillieHeart:,en
3:43:51,| flameing espreso (forever a kyomie)🤟🔮, I WASN'T LIEING:eyes-purple-crying:,en
1:44:49,| daya, aster?,en
47:59,| (Member (2 months)) roji, :_AlbanBlessed::_AlbanBlessed::_AlbanBlessed:,en
1:57:27,| (Member (1 month)) KAT🌹キャサリン, OMG UR So CRINGE U ARE SO CUTE HELL LMAo,en
3:10:37,| (New member) Chellas💫, :face-red-heart-shape::face-red-heart-shape::face-red-heart-shape:,en
13:20,| Moonku , the evolution,en
26:18,| Snow, YO WHAT THE HECK IS HAPPENING ,en
2:10:09,| kei !♡, bro let intrusive thoughts win,en
1:56,| ugh, :sparkling_heart::blue_heart::green_heart::yellow_heart::yellow_heart:,en
9:56,| Seiet, :orange_heart::orange_heart::orange_heart::orange_heart::orange_heart:,en
3:09,| juupiter, SHU AND UKI TOO??????,en
2:40:18,| Anicia, Crowshi,en
5:08:34,| morguepup," The guys in black are Brutes, and will always attack no matter what q_q",en
1:19:17,| Bulann 🐤, THANKYOU IKEE!!!!!!!,en
2:08:04,| (Member (6 months)) Mani Clips, sure thing,en
1:04:57,| Evan, It's 4AM here,en
16:03,| kookgism ⁽ᵏᵒᵒᵏⁱ⁾, :face-red-heart-shape::face-red-heart-shape:,en
17:01,| (New member) paula, :_sonnyLight::_sonnyLight::_sonnyLight:,en
11:19,| Aprilfévrier(눈_눈), EHH MORE??? I NEED MORE UEE,en
33:25,| シロナ, :blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart:,en
3:05:28,| (New member) Galistya Cittarasmi, im sobbinggg with this wholesome streamm:_MembaaaCry::_MembaaaCry::_MembaaaCry::_MembaaaCry::_MembaaaCry::_MembaaaCry:,en
1:18:23,| CosmioStar," Hey chat, we're all bro's too right?? Anyone want some smooch's?? You know, like bro's?",en
1:41:25,| Sae, Can u put ur new hair to ur old outfit then?,en
4:09,| zeze elise, IM EXCITED,en
1:53:40,| (New member) kashu, :_MariLight::_MariLight2::_MariLight2::_MariLight::_MariLight::_MariLight2::_MariLight2::_MariLight::_MariLight2:,en
31:09,| (New member) honey bleu, IM BEING TOO FLUSTERED I HATE IT,en
43:58,| kit is not functioning, NOT THE CLOSE UP,en
7:47,| Angela, Royal flash!,en
1:31:59,| Kenoiso, :orange_heart::orange_heart::orange_heart::orange_heart:,en
2:03:11,| (New member) 《sep•hia》, :_hexLove::_hexLove::_hexLove:,en
51:01,| Shibanegi, ENCORE :yellow_heart::yellow_heart::yellow_heart:,en
6:50,| ぴののぴ, :blue_heart::blue_heart::blue_heart::blue_heart:,en
1:27:27,| Blye, VANTA THATS IRON,en
1:05:06,| barofsoap, :blue_heart::purple_heart::blue_heart::purple_heart::blue_heart::purple_heart:,en
38:47,| (New member) UriE_024, Heartbeat ASMR pls ╰(*´︶`*)╯♡,en
5:55:04,| chibiotaku, :yellow_heart::purple_heart::yellow_heart:,en
1:08:15,| AyaRin, OME you are so cuteeeee ,en
1:17:44,| (Member (1 month)) CapyCat, GANBA WILLY:_YuQLOL::_YuQPat::_YuQHeart:,en
2:11:11,| (Member (6 months)) Totte, :_finanaBlush:,en
1:18:34,| kanishka, thank you :blue_heart::blue_heart:,en
2:23:07,| Nana, :baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread:,en
1:23:13,| (New member) SleepyJay, :purple_heart::purple_heart::purple_heart:,en
38:09,| Kat_ilabs, This so relaxing ,en
49:56,| (New member) matchaaa_luna, :baguette_bread::baguette_bread::baguette_bread:,en
49:33,| nana★彡, :baguette_bread::baguette_bread::baguette_bread:,en
1:42:27,| Sze Wa, TSKR ,en
2:17:08,| Eris, Mike what now?,en
54:27,| Iris A, :blue_heart::blue_heart::blue_heart::blue_heart::loudly_crying_face::loudly_crying_face:,en
9:35,| Akiru Togima, :orange_heart::orange_heart::orange_heart::orange_heart:,en
1:11:10,| isabella h, :purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart:,en
1:55:33,| fishujin, new person lmao,en
37:26,| (New member) littleashcloud, No you :_hexPunch:,en
1:17:59,| ICY, CEREAL IS NOT ENOUGH THO????,en
2:17:00,| (New member) ~kindred~, :_renTSKR::_renTSKR::_renTSKR:,en
1:46:29,| (New member) scg, :purple_heart::purple_heart::purple_heart::purple_heart::purple_heart:,en
11:50,| Martyna, omg what a nice voice,en
34:43,| (New member) Joyeuse 💙 (@joooyeuse_), okay but will you let me grill though,en
54:06,| Mai Lê Phương, :baguette_bread::baguette_bread::baguette_bread:,en
1:44:40,| peony, :baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread:,en
1:47:33,| Mai Anh Trần (maccrnbo), :baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread:,en
4:01:26,| Luciel 🔮🐣, Ganba mama:purple_heart::purple_heart:,en
1:12:05,| Kinoko wa ki no ko, :blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart:,en
44:15,| (Member (6 months)) Bell [ベル], THANK YOU PETRA GURIN AND MOMOCO MAMA,en
3:17:06,| (New member) Phantom Trek, Thanks gosh no cliff,en
1:09:15,| (Member (2 months)) Knch, :_petoFlushed2: :_petoFlushed2: :_petoFlushed2: ,en
37:50,| Lena Char.-., holy shit there's 53k people here,en
2:59:33,| Pinky, he so cute,en
1:39:44,| (Member (2 months)) yzabel ♡, :_YuQPat::_YuQHeart:,en
1:08:49,| (New member) appleblossom, JUMPY CUTE,en
5:23,| Cute Lion, lets go petra:orange_heart::orange_heart::orange_heart:,en
1:48:11,| (Member (2 months)) mia, wow vanta ur such a nice smart guy:_YuQLOL:,en
56:46,| char, :blue_heart::purple_heart::blue_heart::purple_heart::blue_heart::purple_heart:,en
49:39,| ミ★ 𝙇𝙖𝙭𝙢𝙮 ★彡, :blue_heart::blue_heart::blue_heart::blue_heart::blue_heart:,en
3:40,| Stardust Pie 🎭💫, A certain cat kouhai is multi-retweeting again. :face_with_tears_of_joy:,en
29:10,| Kei, STUCK IN THE ABYSS,en
1:26:46,| (Member (2 months)) 🎭 Hirai Aki 🕒, it rumbles for the 2nd time lmao,en
1:01:49,| 🍇ManiLove🍇, :face_with_tears_of_joy::face_with_tears_of_joy:,en
58:26,| Nicholas Dropscythe, :blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart:,en
4:55:53,| (Member (1 month)) hinorinnn2, tomorrow?:_YuQLOL:,en
2:23:04,| marshmallow, :baguette_bread::baguette_bread::baguette_bread::baguette_bread:,en
8:47,| altair, :orange_heart::orange_heart::orange_heart:,en
10:11,| Kore🐳, :purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart:,en
24:20,| Letitia Kuan, :blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart:,en
1:48:27,| (New member) Nookie, 8bit please stay strong,en
2:17:18,| Whispering Wind, MILLIE :red_heart:,en
5:26:18,| (Member (1 month)) juana, :_YuQHeart::_YuQHeart:,en
22:35,| (New member) Jae ฅ^•ﻌ•^ฅ, IM NOT OKE,en
25:00,| No-san, what was about the knees,en
49:57,| churu, show timeeeeee,en
1:28:49,| (Member (2 months)) Adhelheid ⚡🌌, :_UkiHeart::_UkiHeart::_UkiHeart:,en
57:18,| finn フィン, LETS GOOOOOOOO IKE,en
13:34,| Nazuna なずな, :purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart:,en
6:08,| DumbBunni, :face-red-heart-shape::face-red-heart-shape:,en
1:25:57,| Jas, the way he just did it lmaoo,en
1:13:19,| panboii, Stop baby dont stop :hot_face:,en
18:35,| (New member) Demon King Metal, :_Thigh::_Thigh::_Thigh:,en
1:52:29,| Aki, :baguette_bread::baguette_bread::baguette_bread::baguette_bread:,en
1:16:47,| grain., she hates you know because you have boobs,en
2:53:23,| adre, have you eaten spoon with an ice cream,en
10:29,| Minnie, :purple_heart::purple_heart::purple_heart::purple_heart::purple_heart:,en
43:50,| (New member) fluffygaku, I LOVE THAT ,en
4:57:20,| Kura!, bye bye aster!! good job keeping your cool today! :grinning_squinting_face: ,en
3:06:11,| Suzzy Yee, :purple_heart::purple_heart::purple_heart:,en
5:17:03,| Betty Potato, :purple_heart::blue_heart::yellow_heart:,en
50:57,| Isaneru, :blue_heart::blue_heart::blue_heart::blue_heart::blue_heart:,en
1:01:51,| Locomotive-Kun🚂," GUESS EVERYBODY IN A REAL ""KRISIS"" RIGHT NOW HA...HA....",en
1:22:03,| ash, SCARLE C,en
1:25:13,| cheese, :purple_heart::purple_heart::purple_heart::yellow_heart::yellow_heart::yellow_heart:,en
1:00:01,| Octopicchi, We can put chickenjoy on her hand,en
2:06,| bella , :blue_heart::blue_heart::blue_heart::blue_heart::blue_heart:,en
3:10:08,| (Member (1 month)) Nariko, :_heart::_heart::_heart:,en
23:12,| (Member (6 months)) Iron Monkey🐠, :_finanaHeart::_finanaHeart:,en
1:50:51,| Jumin 🎭🕒, Alban the pussy magnet,en
17:53,| Richard Frederick, I'm weirdchampin,en
28:25,| Aurora Ice, :purple_heart:,en
2:18:42,| shindou, REST WELL BOSS,en
59:15,| (Member (2 months)) Psycho Pearl, can you out new hair with hat??,en
59:03,| Maya, :purple_heart::blue_heart::purple_heart::blue_heart:,en
1:54:04,| (Member (2 months)) 네루, i bought both PogU ,en
20:32,| (New member) 兔兔, :_sonnyLight::_sonnyLight::_sonnyLight:,en
52:13,| (Member (2 months)) k.mojito, THANK YOU IKE :_ikecry::_ikecry::_glowstick2::_glowstick2:,en
3:28:48,| Kaoru was a Kyomie 🦊🤟, :rainbow::rainbow::rainbow::party_popper::party_popper::party_popper:,en
49:01,| chairkind, :blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart:,en
12:16,| (New member) soo, JDHSJHDQKBWIDKHDJSK HELP.,en
1:33:50,| Just a person, bro your so talented :loudly_crying_face::clapping_hands:,en
11:02,| rosa, :purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart:,en
20:21,| (Member (6 months)) Shurii Ch., New hair color,en
9:20,| (Member (1 month)) Caramel LaTTae," i dooo, are you proud of me??",en
2:23:26,| Pasokita, new hair and old outfit pls :pleading_face:,en
2:04:55,| hehehe, I think it's always difficult to introduce the place that you live in,en
2:01,| Tokumei (please ignore this cringe account), :folded_hands: Reimu's back :folded_hands:,en
31:28,| (Member (2 months)) RABNAD SKUBLA, Always nice to have a singing Vtuber.,en
2:46:29,| (New member) MeiMei, the supa xdd,en
1:55:00,| froze min, Zali’s laugh is so cuteeee,en
4:23:23,| Sunset Lover, LMAO he isn't deleting it yet,en
39:03,| clemsyme, THAT WAS SOOO GOOODD!!,en
2:09:27,| Marden Scarlet, :baguette_bread::two_hearts::baguette_bread::two_hearts::baguette_bread:,en
52:07,| (Member (6 months)) ฅ抖喵 ドーミャオฅ (domeow♪), AHHHH:_ikecry::_ikecry::_ikecry:,en
25:58,| Rhyse, :purple_heart::purple_heart::purple_heart::purple_heart::purple_heart:,en
19:03,| (Member (2 months)) ryo, :_EnnaLight::_EnnaLight::_EnnaLight:,en
51:22,| FreosChae, :blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart:,en
2:34:03,| (New member) Akna_97, :_MariLight2::_MariPog::_MariLight:,en
1:04:37,| (New member) Caz Dusk, the collective OHHH LMAOOO,en
42:49,| Solmi_re, :blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::crown::crown::crown:,en
1:43:14,| (Member (6 months)) mii, who wears pants,en
56:59,| milky_way, :fire::fire::fire::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart::blue_heart:,en
41:51,| tobi, The dress is so pretty,en
1:03:35,| (New member) pigeon, Mind palace :_clawmarkGrab::_clawmarkGrab::_clawmarkGrab:,en
0:42,| (jay)egg, :blue_heart::purple_heart::yellow_heart:,en
3:26:30,| Airelle Rune, YOU GOT THIS AIAAAAAA,en
19:57,| 🍌🍌C L , LUXIEM!!!:purple_heart::red_heart::orange_heart::yellow_heart::blue_heart:,en
26:21,| woodex, SHU CRACKED,en
8:16,| s0daah, the fugis omgggg,en
31:54,| Ruiyukun, :clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:,en
3:29:33,| Naaaiya, :red_heart::red_heart::red_heart::red_heart::red_heart:,en
2:12:16,| (Member (1 month)) Ellie SnowWeiss, Boss is bossing irl :_lucubOMEGALUL::_lucubOMEGALUL::_lucubOMEGALUL:,en
2:07:09,| Blessence Taylor, i need cat name for my drawing,en
2:27:43,| Lotus, :baguette_bread::baguette_bread::baguette_bread::loudly_crying_face:,en
9:05,| 내나, :loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::blue_heart::orange_heart::blue_heart::orange_heart::orange_heart::blue_heart::orange_heart:,en
17:55,| Serafina T, I lo～～～ve ear massages,en
8:35,| (New member) plissu, we gon hear pipes today im not ready:_sonnyBlush::_sonnyBlush:,en
42:40,| (Member (1 month)) urtha1, pls dont bring up other streamers,en
3:36:47,| (New member) Quill._.cheese, :face-purple-crying::face-purple-crying::face-purple-crying:,en
44:27,| (Member (6 months)) LeanBostero, Can you use your long hair with your regular outfit?,en
2:51:58,| (New member) Abyssfots, Joseph will save the day,en
1:07:13,| にこふ#凛fam, CUTE！,en
5:18:53,| Cheryl, :purple_heart::purple_heart::purple_heart:,en
2:45:34,| Kei Fee ☕, :purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart:,en
14:59,| (New member) Adhelheid ⚡🌌, :_sonnyLight::_sonnyLight::_sonnyLight::_sonnyLight:,en
1:27:30,| Rosnaret, this is a nice format ,en
24:45,| Luu-riii, thank youuuu:purple_heart:,en
3:45:53,| Mooshiᗢ, oh i think 18,en
3:44:53,| maeum, STOP PLEASE JUST STOP,en
7:19,| wiza, U GOT THIS ,en
39:13,| Rumi, :baguette_bread::orange_heart::orange_heart::orange_heart::orange_heart::orange_heart::baguette_bread:,en
2:32:14,| Isa, omg this stream is gonna be archived????,en
3:16:47,| (Member (1 month)) Caramel LaTTae, Thank you for this lovely asmr ren!!,en
3:08:51,| melty, uki shooting their shot,en
16:02,| Shark Burger KFP DD, I'll be kneading some :bread:,en
2:14:10,| Val, THE IRL PING,en
1:50:33,| meenah, embrace the cringe:green_heart::green_heart:,en
8:51,| middle child, :elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough:,en
2:11:21,| Arie アリ, :baguette_bread::baguette_bread::baguette_bread:,en
10:22,| sunray'd, :baguette_bread::baguette_bread::baguette_bread::baguette_bread::baguette_bread:,en
2:10:32,| Kitkat, Bye hexxy! Bye chat!!,en
48:35,| 𐐪𐑂 thiên 𐐪𐑂, let's go to the place,en
1:01,| Yanagi Anko, :yellow_heart::green_heart::sparkling_heart::blue_heart::yellow_heart:,en
12:29,| 朝霧光, 好きとか言われたらトんじゃうよ..:loudly_crying_face::loudly_crying_face:,en
3:57,| RAY ・ レイ, Cannot wait!!,en
7:54,| (Member (2 months)) Himiko Toga, both,en
38:37,| 🔅hakkitoes🔅, NOOOOOO IM SORRY ,en
59:38,| (New member) bogang보강, :_glowstick1::_glowstick2::_cheer::_cheer::_cheer::_cheer::_cheer:IKE !!!!!!!! IKE!!!!! ,en
28:07,| (Member (1 month)) Mayra , :_AlbanBlessed::_AlbanBlessed::_AlbanBlessed:,en
1:57:37,| tanimqtamo, :baguette_bread::baguette_bread::baguette_bread:,en
16:21,| (Member (6 months)) Ryan Raju, you got this honey!,en
57:39,| (Member (6 months)) whatgari, laugh and wave from side to side,en
47:06,| chalkelot, lmao the priority in getting the images,en
1:08:01,| Dr. S. Shenanigans, Face of Disgust,en
17:23,| (New member) Lee bianco , Yes cuddles please :_hexLove::_hexLove::_hexLove:,en
47:44,| haru, :yellow_heart::yellow_heart::yellow_heart::yellow_heart::yellow_heart::yellow_heart::yellow_heart::yellow_heart::yellow_heart::yellow_heart::yellow_heart::yellow_heart::yellow_heart:,en
1:40:36,| (New member) no bIiss, :baguette_bread::orange_heart::green_heart::baguette_bread:,en
2:00:01,| (New member) Osh Clipping, CLAUDEEEEEEE,en
27:19,| みあき, :purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart::purple_heart:,en
36:22,| † MILKTEA 🧋, :orange_heart::star::orange_heart::star::orange_heart:,en
1:01:23,| 𝑬𝒄𝒔𝒕𝒂𝒔𝒚, HEX I'M BEGGING YOU LET ME FOCUS,en
14:51,| (Member (6 months)) Yagi, :_roseLaugh::_roseLaugh:,en
3:35,| float, :orange_heart::orange_heart::orange_heart::orange_heart::orange_heart:,en
17:06,| ghostworld, im not sure if the audio is scuffed but imo its good!,en
2:43:27,| (Member (2 months)) Regina Aretha, Yes wilson lol,en
48:28,| T Ramu, Bread in the shoes :face_with_tears_of_joy:,en
33:40,| shrimp, :baguette_bread::baguette_bread::baguette_bread:,en
1:14:42,| (Member (1 year)) NotoriousBSG82, you hype this lol,en
38:05,| Tenshi HeroST., CUTEEEEEE,en
32:09,| Chas, Thank you Riz3 mama!!:red_heart:,en
2:06:28,| R_Tsumiki, :clapping_hands: :clapping_hands: :clapping_hands: :clapping_hands:,en
4:43:47,| Airi, gambare:purple_heart::dizzy::purple_heart::dizzy::purple_heart::dizzy:,en
2:41,| (Member (1 month)) kuzu, SO REAL AIA□□:_Glow:,en
1:25:53,| (New member) NotoriousBSG82, OMG :_TSKR::_TSKR::_TSKR::_Ring:,en
12:56,| † MILKTEA 🧋, TAICHOU :purple_heart::yellow_heart::red_heart::orange_heart::blue_heart:,en
28:30,| (New member) Hazel Pareja, THISSS MANNN:_hexSadge2:,en
1:38:55,| bynthe, :purple_heart::purple_heart::purple_heart:,en
1:47:21,| eris, :purple_heart::purple_heart::purple_heart:,en
1:34,| binkie, :sparkling_heart::blue_heart::green_heart::yellow_heart::yellow_heart:,en
1:24:03,| Rakurai, :clapping_hands::clapping_hands::clapping_hands::clapping_hands::clapping_hands:,en
2:20:41,| Eva🦭, POG boss,en
53:36,| (New member) 蘇SU., :_sonnyLight::_sonnyLight::_sonnyLight::_sonnyLight::_sonnyLight:,en
1:10:48,| (New member) Kayla , CUTE,en
1:09:29,| vy eepy, CHUCHU,en
10:10,| MechaSaurus 2.0, TEKKEN 8 official Lore,en
5:14:46,| Ash Sulfur, i named my dog clifford after tha show,en
37:38,| Lector Amatus, Looks really good!,en
15:53,| forg, :face-purple-wide-eyes::face-purple-wide-eyes::face-purple-wide-eyes:,en
41:07,| Ruruo, :elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough:,en
35:03,| nerurA, :clapping_hands::clapping_hands::clapping_hands:,en
1:03:40,| (Member (6 months)) 金 kim, :blue_heart::purple_heart::blue_heart::purple_heart::blue_heart::purple_heart:,en
